1963;Medicine;Sir John Carew Eccles;Australia;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1963 was awarded partly to Sir John Carew Eccles for his discovery concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane.
1963;Medicine;Alan Lloyd Hodgkin;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1963 was awarded partly to Alan Lloyd Hodgkin for his discovery concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane.
1963;Medicine;Andrew Fielding Huxley;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1963 was awarded partly to Andrew Fielding Huxley for his discovery concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane.
1964;Medicine;Konrad Bloch;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1964 was awarded partly to Konrad Bloch for his discovery concerning the mechanism and regulation of the cholesterol and fatty acid metabolism.
1964;Medicine;Feodor Lynen;Federal Republic of Germany;50;ind;M;The Nobel Prize in Physiology or Medicine 1964 was awarded partly to Feodor Lynen for his discovery concerning the mechanism and regulation of the cholesterol and fatty acid metabolism.
1965;Medicine;Francois Jacob;France;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1965 was awarded partly to Francois Jacob for his discovery concerning genetic control of enzyme and virus synthesis.
1965;Medicine;Andre Lwoff;France;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1965 was awarded partly to Andre Lwoff for his discovery concerning genetic control of enzyme and virus synthesis.
1965;Medicine;Jacques Monod;France;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1965 was awarded partly to Jacques Monod for his discovery concerning genetic control of enzyme and virus synthesis.
1966;Medicine;Peyton Rous;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1966 was awarded partly to Peyton Rous for his discovery of tumour-inducing viruses.
1966;Medicine;Charles Brenton Huggins;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1966 was awarded partly to Brenton Huggins for his discoveries concerning hormonal treatment of prostatic cancer.
1967;Medicine;Ragnar Granit;Sweden;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1967 was awarded partly to Ragnar Granit for his discovery concerning the primary physiological and chemical visual processes in the eye.
1967;Medicine;Haldan Keffer Hartline;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1967 was awarded partly to Haldan Keffer Hartline for his discovery concerning the primary physiological and chemical visual processes in the eye.
1967;Medicine;George Wald;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1967 was awarded partly to George Wald for his discovery concerning the primary physiological and chemical visual processes in the eye.
1968;Medicine;Robert W. Holley;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1968 was awarded partly to Robert W. Holley for his interpretation of the genetic code and its function in protein synthesis.
1968;Medicine;Har Gobind Khorana;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1968 was awarded partly to Har Gobind Khorana for his interpretation of the genetic code and its function in protein synthesis.
1968;Medicine;Marshall W. Nirenberg;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1968 was awarded partly to Marshall W. Nirenberg for his interpretation of the genetic code and its function in protein synthesis.
1969;Medicine;Max Delbrueck;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1969 was awarded partly to Max Delbrueck for his discovery concerning the replication mechanism and the genetic structure of viruses.
1969;Medicine;Alfred D. Hershey;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1969 was awarded partly to Alfred D. Hershey for his discovery concerning the replication mechanism and the genetic structure of viruses.
1969;Medicine;Salvador E. Luria;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1969 was awarded partly to Salvador E. Luria for his discovery concerning the replication mechanism and the genetic structure of viruses.
1970;Medicine;Sir Bernard Katz;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1970 was awarded partly to Sir Bernard Katz for his discovery concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation.
1970;Medicine;Ulf von Euler;Sweden;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1970 was awarded partly to Ulf von Euler for his discovery concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation.
1970;Medicine;Julius Axelrod;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1970 was awarded partly to Julius Axelrod for his discovery concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation.
1971;Medicine;Earl W. Sutherland, Jr.;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1971 was awarded to Earl W. Sutherland, Jr. for his discoveries concerning the mechanisms of the action of hormones.
1972;Medicine;Gerald M. Edelman;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1972 was awarded partly to Gerald M. Edelman for their discoveries concerning the chemical structure of antibodies.
1972;Medicine;Rodney R. Porter;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1972 was awarded partly to Rodney R. Porter for their discoveries concerning the chemical structure of antibodies.
1973;Medicine;Karl von Frisch;Federal Republic of Germany;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1973 was awarded partly to Karl von Frisch for his discovery concerning organization and elicitation of individual and social behaviour patterns.
1973;Medicine;Konrad Lorenz;Austria;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1973 was awarded partly to Konrad Lorenz for his discovery concerning organization and elicitation of individual and social behaviour patterns.
1973;Medicine;Nikolaas Tinbergen;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1973 was awarded partly to Nikolaas Tinbergen for his discovery concerning organization and elicitation of individual and social behaviour patterns.
1974;Medicine;Albert Claude;Belgium;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1974 was awarded partly to Albert Claude for his discovery concerning the structural and functional organization of the cell.
1974;Medicine;Christian de Duve;Belgium;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1974 was awarded partly to Christian de Duve for his discovery concerning the structural and functional organization of the cell.
1974;Medicine;George E. Palade;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1974 was awarded partly to George E. Palade for his discovery concerning the structural and functional organization of the cell.
1975;Medicine;David Baltimore;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1975 was awarded partly to David Baltimore for his discovery concerning the interaction between tumour viruses and the genetic material of the cell.
1975;Medicine;Renato Dulbecco;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1975 was awarded partly to Renato Dulbecco for his discovery concerning the interaction between tumour viruses and the genetic material of the cell.
1975;Medicine;Howard Martin Temin;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1975 was awarded partly to Howard Martin Temin for his discovery concerning the interaction between tumour viruses and the genetic material of the cell.
1976;Medicine;Baruch S. Blumberg;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1976 was awarded partly to Baruch S. Blumberg for his discovery concerning new mechanisms for the origin and dissemination of infectious diseases.
1976;Medicine;D. Carleton Gajdusek;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1976 was awarded partly to D. Carleton Gajdusek for his discovery concerning new mechanisms for the origin and dissemination of infectious diseases.
1977;Medicine;Roger Guillemin;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 1977 was awarded partly to Roger Guillemin for his discovery concerning the peptide hormone production of the brain.
1977;Medicine;Andrew V. Schally;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 1977 was awarded partly to Andrew V. Schally for his discovery concerning the peptide hormone production of the brain.
1977;Medicine;Rosalyn Yalow;USA;50;ind;F;The Nobel Prize in Physiology or Medicine 1977 was awarded partly to Rosalyn Yalow for the development of radioimmunoassays of peptide hormones.
1978;Medicine;Werner Arber;Switzerland;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1978 was awarded partly to Werner Arber for the discovery of restriction enzymes and their application to problems of molecular genetics.
1978;Medicine;Daniel Nathans;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1978 was awarded partly to Daniel Nathans for the discovery of restriction enzymes and their application to problems of molecular genetics.
1978;Medicine;Hamilton O. Smith;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1978 was awarded partly to Hamilton O. Smith for the discovery of restriction enzymes and their application to problems of molecular genetics.
1979;Medicine;Allan M. Cormack;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1979 was awarded partly to Allan M. Cormack for the development of computer assisted tomography.
1979;Medicine;Godfrey N. Hounsfield;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1979 was awarded partly to Godfrey N. Hounsfield for the development of computer assisted tomography.
1980;Medicine;Baruj Benacerraf;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1980 was awarded partly to Baruj Benacerraf for his discovery concerning genetically determined structures on the cell surface that regulate immunological reactions.
1980;Medicine;Jean Dausset;France;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1980 was awarded partly to Jean Dausset for his discovery concerning genetically determined structures on the cell surface that regulate immunological reactions.
1980;Medicine;George D. Snell;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1980 was awarded partly to George D. Snell for his discovery concerning genetically determined structures on the cell surface that regulate immunological reactions.
1981;Medicine;Roger W. Sperry;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1981 was awarded partly to Roger W. Sperry for his discoveries concerning the functional specialization of the cerebral hemispheres.
1981;Medicine;David H. Hubel;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 1981 was awarded partly to David H. Hubel for his discovery concerning information processing in the visual system.
1981;Medicine;Torsten N. Wiesel;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 1981 was awarded partly to Torsten N. Wiesel for his discovery concerning information processing in the visual system.
1982;Medicine;Sune K. Bergstroem;Sweden;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1982 was awarded partly to Sune K. Bergstroem for his discovery concerning prostaglandins and related biologically active substances.
1982;Medicine;Bengt I. Samuelsson;Sweden;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1982 was awarded partly to Bengt I. Samuelsson for his discovery concerning prostaglandins and related biologically active substances.
1982;Medicine;John R. Vane;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1982 was awarded partly to John R. Vane for his discovery concerning prostaglandins and related biologically active substances.
1983;Medicine;Barbara McClintock;USA;100;ind;F;The Nobel Prize in Physiology or Medicine 1983 was awarded to Barbara McClintock for her discovery of mobile genetic elements.
1984;Medicine;Niels K. Jerne;Switzerland;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1984 was awarded partly to Niels K. Jerne for theory concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies.
1984;Medicine;Georges J.F. Koehler;Switzerland;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1984 was awarded partly to Georges J.F. Koehler for theory concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies.
1984;Medicine;Cesar Milstein;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1984 was awarded partly to Cesar Milstein for theory concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies.
1985;Medicine;Michael S. Brown;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1985 was awarded partly to Michael S. Brown for his discovery concerning the regulation of cholesterol metabolism.
1985;Medicine;Joseph L. Goldstein;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1985 was awarded partly to Joseph L. Goldstein for his discovery concerning the regulation of cholesterol metabolism.
1986;Medicine;Stanley Cohen;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1986 was awarded partly to Stanley Cohen for his discoveries of growth factors.
1986;Medicine;Rita Levi-Montalcini;Italy;50;ind;F;The Nobel Prize in Physiology or Medicine 1986 was awarded partly to Rita Levi-Montalcini for her discoveries of growth factors.
1987;Medicine;Susumu Tonegawa;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1987 was awarded to Susumu Tonegawa for his discovery of the genetic principle for generation of antibody diversity.
1988;Medicine;Sir James W. Black;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1988 was awarded partly to Sir James W. Black for his discovery of important principles for drug treatment.
1988;Medicine;Gertrude B. Elion;USA;33,3;ind;F;The Nobel Prize in Physiology or Medicine 1988 was awarded partly to Gertrude B. Elion for her discovery of important principles for drug treatment.
1988;Medicine;George H. Hitchings;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1988 was awarded partly to George H. Hitchings for his discovery of important principles for drug treatment.
1989;Medicine;J. Michael Bishop;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1989 was awarded partly to J. Michael Bishop for his part in the discovery of the cellular origin of retroviral oncogenes.
1989;Medicine;Harold E. Varmus;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1989 was awarded partly to Harold E. Varmus for his part in the discovery of the cellular origin of retroviral oncogenes.
1990;Medicine;Joseph E. Murray;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1990 was awarded partly to Joseph E. Murray for his discovery concerning organ and cell transplantation in the treatment of human disease.
1990;Medicine;E. Donnall Thomas;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1990 was awarded partly to E. Donnall Thomas for his discovery concerning organ and cell transplantation in the treatment of human disease.
1991;Medicine;Erwin Neher;Federal Republic of Germany;50;ind;M;The Nobel Prize in Physiology or Medicine 1991 was awarded partly to Erwin Neher for his discovery concerning the function of single ion channels in cells.
1991;Medicine;Bert Sakmann;Federal Republic of Germany;50;ind;M;The Nobel Prize in Physiology or Medicine 1991 was awarded partly to Bert Sakmann for his discovery concerning the function of single ion channels in cells.
1992;Medicine;Edmond H. Fischer;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1992 was awarded partly to Edmond H. Fischer for his discovery concerning reversible protein phosphorylation as a biological regulatory mechanism.
1992;Medicine;Edwin G. Krebs;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1992 was awarded partly to Edwin G. Krebs for his discovery concerning reversible protein phosphorylation as a biological regulatory mechanism.
1993;Medicine;Richard J. Roberts;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1993 was awarded partly to Richard J. Roberts for his discovery of split genes.
1993;Medicine;Phillip A. Sharp;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1993 was awarded partly to Phillip A. Sharp for his discovery of split genes.
1994;Medicine;Alfred G. Gilman;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1994 was awarded partly to Alfred G. Gilman for his discovery of G-proteins and the role of these proteins in signal transduction in cells.
1994;Medicine;Martin Rodbell;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1994 was awarded partly to Martin Rodbell for his discovery of G-proteins and the role of these proteins in signal transduction in cells.
1995;Medicine;Edward B. Lewis;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1995 was awarded partly to Edward B. Lewis for his discovery concerning the genetic control of early embryonic development.
1995;Medicine;Christiane Nuesslein-Volhard;Federal Republic of Germany;33,3;ind;F;The Nobel Prize in Physiology or Medicine 1995 was awarded partly to Christiane Nuesslein-Volhard for his discovery concerning the genetic control of early embryonic development.
1995;Medicine;Eric F. Wieschaus;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1995 was awarded partly to Eric F. Wieschaus for his discovery concerning the genetic control of early embryonic development.
1996;Medicine;Peter C. Doherty;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1996 was awarded partly to Peter C. Doherty for his discovery concerning the specificity of the cell mediated immune defence.
1996;Medicine;Rolf M. Zinkernagel;Switzerland;50;ind;M;The Nobel Prize in Physiology or Medicine 1996 was awarded partly to Rolf M. Zinkernagel for his discovery concerning the specificity of the cell mediated immune defence.
1997;Medicine;Stanley B. Prusiner;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1997 was awarded to Stanley B. Prusiner for his discovery of Prions - a new biological principle of infection.
1998;Medicine;Robert F. Furchgott;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1998 was awarded partly to Robert F. Furchgott for his discovery concerning nitric oxide as a signalling molecule in the cardiovascular system.
1998;Medicine;Louis J. Ignarro;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1998 was awarded partly to Louis J. Ignarro for his discovery concerning nitric oxide as a signalling molecule in the cardiovascular system.
1998;Medicine;Ferid Murad;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1998 was awarded partly to Ferid Murad for his discovery concerning nitric oxide as a signalling molecule in the cardiovascular system.
1999;Medicine;Guenter Blobel;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1999 was awarded to Guenter Blobel for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell.
2000;Medicine;Arvid Carlsson;Sweden;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2000 was awarded partly to Arvid Carlsson for his discovery concerning signal transduction in the nervous system.
2000;Medicine;Paul Greengard;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2000 was awarded partly to Paul Greengard for his discovery concerning signal transduction in the nervous system.
2000;Medicine;Eric R. Kandel;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2000 was awarded partly to Eric R. Kandel for his discovery concerning signal transduction in the nervous system.
2001;Medicine;Leland H. Hartwell;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2001 was awarded partly to Leland H. Hartwell for his discovery of key regulators of the cell cycle.
2001;Medicine;Tim Hunt;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2001 was awarded partly to Tim Hunt for his discovery of key regulators of the cell cycle.
2001;Medicine;Sir Paul M. Nurse;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2001 was awarded partly to Sir Paul M. Nurse for his discovery of key regulators of the cell cycle.
2002;Medicine;Sydney Brenner;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2002 was awarded partly to Sydney Brenner for his discovery concerning 'genetic regulation of organ development and programmed cell death'.
2002;Medicine;H. Robert Horvitz;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2002 was awarded partly to H. Robert Horvitz for his discovery concerning 'genetic regulation of organ development and programmed cell death'.
2002;Medicine;John E. Sulston;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2002 was awarded partly to John E. Sulston for his discovery concerning 'genetic regulation of organ development and programmed cell death'.
2003;Medicine;Paul C. Lauterbur;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 2003 was awarded partly to Paul C. Lauterbur for his discovery concerning magnetic resonance imaging.
2003;Medicine;Sir Peter Mansfield;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 2003 was awarded partly to Sir Peter Mansfield for his discovery concerning magnetic resonance imaging.
2004;Medicine;Richard Axel;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 2004 was awarded partly to Richard Axel for his discovery of odorant receptors and the organization of the olfactory system.
2004;Medicine;Linda B. Buck;USA;50;ind;F;The Nobel Prize in Physiology or Medicine 2004 was awarded partly to Linda B. Buck for her discovery of odorant receptors and the organization of the olfactory system.
2005;Medicine;Barry J. Marshall;Australia;50;ind;M;The Nobel Prize in Physiology or Medicine 2005 was awarded partly to Barry J. Marshall for his part in the discovery of the bacterium Helicobacter pylori and its role in gastritis and peptic ulcer disease.
2005;Medicine;J. Robin Warren;Australia;50;ind;M;The Nobel Prize in Physiology or Medicine 2005 was awarded partly to J. Robin Warren for his part in the discovery of the bacterium Helicobacter pylori and its role in gastritis and peptic ulcer disease.
2006;Medicine;Andrew Z. Fire;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 2006 was awarded partly to Andrew Z. Fire for his part in the discovery of RNA interference - gene silencing by double-stranded RNA.
2006;Medicine;Craig C. Mello;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 2006 was awarded partly to Craig C. Mello for his part in the discovery of RNA interference - gene silencing by double-stranded RNA.
2007;Medicine;Mario R. Capecchi;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2007 was awarded partly to Mario R. Capecchi for his discovery of principles for introducing specific gene modifications in mice by the use of embryonic stem cells.
2007;Medicine;Sir Martin J. Evans;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2007 was awarded partly to Sir Martin J. Evans for his discovery of principles for introducing specific gene modifications in mice by the use of embryonic stem cells.
2007;Medicine;Oliver Smithies;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2007 was awarded partly to Oliver Smithies for his discovery of principles for introducing specific gene modifications in mice by the use of embryonic stem cells.
2008;Medicine;Harald zur Hausen;Germany;50;ind;M;The Nobel Prize in Physiology or Medicine 2008 was awarded partly to Harald zur Hausen for his discovery of human papilloma viruses causing cervical cancer.
2008;Medicine;Francoise Barre-Sinoussi;France;25;ind;F;The Nobel Prize in Physiology or Medicine 2008 was awarded partly to Francoise Barre-Sinoussi for her discovery of human immunodeficiency virus.
2008;Medicine;Luc Montagnier;France;25;ind;M;The Nobel Prize in Physiology or Medicine 2008 was awarded partly to Luc Montagnier for his discovery of human immunodeficiency virus.
2009;Medicine;Elizabeth H. Blackburn;USA;33,3;ind;F;The Nobel Prize in Physiology or Medicine 2009 was awarded partly to Elizabeth H. Blackburn for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase.
2009;Medicine;Carol W. Greider;USA;33,3;ind;F;The Nobel Prize in Physiology or Medicine 2009 was awarded partly to Carol W. Greider for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase.
2009;Medicine;Jack W. Szostak;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 2009 was awarded partly to Jack W. Szostak for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase.
2010;Medicine;Robert G. Edwards;United Kingdom;100;ind;M;The Nobel Prize in Physiology or Medicine 2010 was awarded to Robert G. Edwards for the development of in vitro fertilization.
2011;Medicine;Bruce A. Beutler;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 2011 was awarded partly to Bruce A. Beutler for his discovery concerning the activation of innate immunity.
2011;Medicine;Jules A. Hoffmann;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 2011 was awarded partly to Jules A. Hoffmann for his discovery concerning the activation of innate immunity.
2011;Medicine;Ralph M. Steinman;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 2011 was awarded partly to Ralph M. Steinman for his discovery of the dendritic cell and its role in adaptive immunity.
1901;Literature;Sully Prudhomme;France;100;ind;M;The Nobel Prize in Literature 1901 was awarded to Sully Prudhomme in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect.
1902;Literature;Christian Matthias Theodor Mommsen;Germany;100;ind;M;The Nobel Prize in Literature 1902 was awarded to Theodor Mommsen the greatest living master of the art of historical writing, with special reference to his monumental work, A history of Rome.
1903;Literature;Bjornstjerne Martinus Bjornson;Norway;100;ind;M;The Nobel Prize in Literature 1903 was awarded to Bjornstjerne Bjornson as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit.
1904;Literature;Frederic Mistral;France;50;ind;M;The Nobel Prize in Literature 1904 was awarded partly to Frederic Mistral in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Provencal philologist.
1904;Literature;Jose Echegaray y Eizaguirre;Spain;50;ind;M;The Nobel Prize in Literature 1904 was awarded partly to Jose Echegaray y Eizaguirre in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama.
1905;Literature;Henryk Sienkiewicz;Poland;100;ind;M;The Nobel Prize in Literature 1905 was awarded to Henryk Sienkiewicz because of his outstanding merits as an epic writer.
1906;Literature;Giosue Carducci;Italy;100;ind;M;The Nobel Prize in Literature 1906 was awarded to Giosue Carducci not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces.
1907;Literature;Rudyard Kipling;United Kingdom;100;ind;M;The Nobel Prize in Literature 1907 was awarded to Rudyard Kipling in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author.
1908;Literature;Rudolf Christoph Eucken;Germany;100;ind;M;The Nobel Prize in Literature 1908 was awarded to Rudolf Eucken in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life.
1909;Literature;Selma Ottilia Lovisa Lagerloef;Sweden;100;ind;F;The Nobel Prize in Literature 1909 was awarded to Selma Lagerloef in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings.
1910;Literature;Paul Johann Ludwig Heyse;Germany;100;ind;M;The Nobel Prize in Literature 1910 was awarded to Paul Heyse as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories.
1911;Literature;Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck;Belgium;100;ind;M;The Nobel Prize in Literature 1911 was awarded to Maurice Maeterlinck in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations.
1912;Literature;Gerhart Johann Robert Hauptmann;Germany;100;ind;M;The Nobel Prize in Literature 1912 was awarded to Gerhart Hauptmann primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art.
1913;Literature;Rabindranath Tagore;India;100;ind;M;The Nobel Prize in Literature 1913 was awarded to Rabindranath Tagore because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West.
1915;Literature;Romain Rolland;France;100;ind;M;The Nobel Prize in Literature 1915 was awarded to Romain Rolland as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings. He received his Nobel Prize one year later, in 1916.
1916;Literature;Carl Gustaf Verner von Heidenstam;Sweden;100;ind;M;The Nobel Prize in Literature 1916 was awarded to Verner von Heidenstam in recognition of his significance as the leading representative of a new era in our literature.
1917;Literature;Karl Adolph Gjellerup;Denmark;50;ind;M;The Nobel Prize in Literature 1917 was awarded partly to Karl Adolph Gjellerup for his varied and rich poetry, which is inspired by lofty ideals.
1917;Literature;Henrik Pontoppidan;Denmark;50;ind;M;The Nobel Prize in Literature 1917 was awarded partly to Henrik Pontoppidan for his authentic descriptions of present-day life in Denmark.
1919;Literature;Carl Friedrich Georg Spitteler;Switzerland;100;ind;M;The Nobel Prize in Literature 1919 was awarded to Carl Spitteler in special appreciation of his epic, Olympian Spring. He received his Nobel Prize one year later, in 1920.
1920;Literature;Knut Pedersen Hamsun;Norway;100;ind;M;The Nobel Prize in Literature 1920 was awarded to Knut Hamsun for his monumental work, Growth of the Soil.
1921;Literature;Anatole France;France;100;ind;M;The Nobel Prize in Literature 1921 was awarded to Anatole France in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament.
1922;Literature;Jacinto Benavente;Spain;100;ind;M;The Nobel Prize in Literature 1922 was awarded to Jacinto Benavente for the happy manner in which he has continued the illustrious traditions of the Spanish drama.
1923;Literature;William Butler Yeats;Ireland;100;ind;M;The Nobel Prize in Literature 1923 was awarded to William Butler Yeats for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation.
1924;Literature;Wladyslaw Stanislaw Reymont;Poland;100;ind;M;The Nobel Prize in Literature 1924 was awarded to Wladyslaw Reymont for his great national epic, The Peasants.
1925;Literature;George Bernard Shaw;United Kingdom;100;ind;M;The Nobel Prize in Literature 1925 was awarded to George Bernard Shaw for his work which is marked by both idealism and humanity, its stimulating satire often being infused with a singular poetic beauty. He received his Nobel Prize one year later, in 1926.
